edgeid,A,B,NUM_LANES,TWOWAY,TIME,DIST_MLE,Ax,Ay,Bx,By,Speed_limit,count
40061,31435,31301,3,1,0,0.2527,906294.0,530299.0,906299.0,531633.0,35.0,1
40062,31435,31436,3,1,0,0.2601,906294.0,530299.0,906375.0,528928.0,35.0,1
40063,31435,34174,2,1,0,0.0838,906294.0,530299.0,905853.0,530332.0,30.0,1
40064,31436,30163,1,1,0,0.2523,906375.0,528928.0,905044.0,528873.0,30.0,1
40065,31436,30167,1,1,0,0.25612,906375.0,528928.0,907726.0,528988.0,30.0,1
40066,31436,30491,3,1,0,0.0515,906375.0,528928.0,906375.0,528656.0,35.0,1
40067,31436,31435,3,1,0,0.2601,906375.0,528928.0,906294.0,530299.0,35.0,1
40068,31437,31447,1,0,0,0.3243,929268.0,591824.0,930440.0,593072.0,55.0,1
40069,31438,30488,1,1,0,0.01821,906408.0,527873.0,906312.0,527868.0,45.0,1
40070,31438,30491,3,1,0,0.14843,906408.0,527873.0,906375.0,528656.0,35.0,1
40071,31438,30493,1,1,0,0.0341,906408.0,527873.0,906588.0,527868.0,55.0,1
40072,31438,31633,3,1,0,0.0484,906408.0,527873.0,906355.0,527623.0,35.0,1
40073,31439,3374,1,1,0,0.10428,907710.0,530775.0,907668.0,531324.0,12.0,1
40074,31439,31441,1,1,0,0.28202,907710.0,530775.0,909055.0,530136.0,30.0,1
40075,31439,33732,1,1,0,0.14593,907710.0,530775.0,906940.0,530803.0,30.0,1
40076,31440,3375,1,1,1,0.25081,909066.0,530624.0,910387.0,530717.0,12.0,1
40077,31440,31309,2,1,0,0.20754,909066.0,530624.0,909024.0,531719.0,40.0,1
40078,31440,31441,2,1,0,0.09245,909066.0,530624.0,909055.0,530136.0,40.0,1
40079,31441,31439,1,1,0,0.28202,909055.0,530136.0,907710.0,530775.0,30.0,1
40080,31441,31440,2,1,0,0.09245,909055.0,530136.0,909066.0,530624.0,40.0,1
40081,31441,31442,2,1,0,0.20774,909055.0,530136.0,909099.0,529040.0,40.0,1
40082,31441,31445,1,1,0,0.28977,909055.0,530136.0,910430.0,529465.0,30.0,1
40083,31442,30167,1,1,0,0.26022,909099.0,529040.0,907726.0,528988.0,30.0,1
40084,31442,31441,2,1,0,0.20774,909099.0,529040.0,909055.0,530136.0,40.0,1
40085,31442,31443,2,1,0,0.263,909099.0,529040.0,909143.0,527652.0,40.0,1
40086,31443,3660,1,1,1,0.26682,909143.0,527652.0,907737.0,527563.0,12.0,1
40087,31443,3662,1,1,1,0.27681,909143.0,527652.0,910601.0,527754.0,12.0,1
40088,31443,31442,2,1,0,0.263,909143.0,527652.0,909099.0,529040.0,40.0,1
40089,31443,31640,2,1,0,0.2468,909143.0,527652.0,909160.0,526349.0,40.0,1
40090,31444,28970,4,0,0,0.0263,909686.5625,527280.9375,909798.5,527198.75,55.0,1
40091,31445,3375,1,1,1,0.23726,910430.0,529465.0,910387.0,530717.0,12.0,1
40092,31445,31441,1,1,0,0.28977,910430.0,529465.0,909055.0,530136.0,30.0,1
40093,31445,33356,1,1,0,0.21898,910430.0,529465.0,911572.87869,529289.72559,30.0,1
40094,31446,3375,1,1,1,0.26256,911763.0,530886.0,910387.0,530717.0,12.0,1
40095,31446,3388,1,1,0,0.16146,911763.0,530886.0,912421.0,530344.0,12.0,1
40096,31446,31318,1,1,0,0.18138,911763.0,530886.0,911727.0,531843.0,30.0,1
40097,31446,31448,1,1,0,0.32545,911763.0,530886.0,911832.0,529169.0,30.0,1
40098,31447,28129,1,0,0,0.0548,930440.0,593072.0,930459.8125,593360.625,55.0,1
40099,31447,30337,1,0,0,0.0175,930440.0,593072.0,930531.0,593088.0,55.0,1
40100,31448,31446,1,1,0,0.32545,911832.0,529169.0,911763.0,530886.0,30.0,1
40101,31448,31449,2,1,0,0.0304,911832.0,529169.0,911845.0,529009.0,30.0,1
40102,31448,33356,1,1,0,0.05414,911832.0,529169.0,911572.87869,529289.72559,30.0,1
40103,31448,33359,1,1,0,0.02233,911832.0,529169.0,911715.81361,529148.19199,30.0,1
40104,31448,36289,1,1,0,0.0896,911832.0,529169.0,912305.0,529172.0,30.0,1
40105,31449,31448,2,1,0,0.0304,911845.0,529009.0,911832.0,529169.0,30.0,1
40106,31449,33337,2,1,0,0.1472,911845.0,529009.0,912568.79122,528725.63922,30.0,1
40107,31449,33357,2,1,0,0.02876,911845.0,529009.0,911853.15624,528857.39017,30.0,1
40108,31449,33359,1,1,0,0.03592,911845.0,529009.0,911715.81361,529148.19199,30.0,1
40109,31450,3662,1,1,1,0.24208,911875.0,527857.0,910601.0,527754.0,12.0,1
40110,31450,30480,2,1,0,0.06905,911875.0,527857.0,911926.0,527496.0,30.0,1
40111,31450,33355,2,1,0,0.16298,911875.0,527857.0,911855.01594,528717.13771,30.0,1
40112,31451,30480,2,1,0,0.07842,911984.0,527086.0,911926.0,527496.0,30.0,1
40113,31451,31645,3,1,0,0.1187,911984.0,527086.0,912013.0,526460.0,30.0,1
40114,31452,31457,1,0,0,0.6017,930490.0,593882.0,930155.0,597041.0,55.0,1
40115,31453,3388,1,1,0,0.13685,913113.0,530552.0,912421.0,530344.0,12.0,1
40116,31453,3393,1,1,0,0.11092,913113.0,530552.0,913696.0,530496.0,12.0,1
40117,31453,31328,2,1,0,0.25691,913113.0,530552.0,913050.0,531907.0,30.0,1
40118,31453,31459,0,0,1,0.27,913113.0,530552.0,914415.0,530301.0,15.0,1
40119,31453,33876,2,1,0,0.12014,913113.0,530552.0,913133.0,529918.0,30.0,1
40120,31454,31455,2,1,0,0.13461,913177.0,529202.0,913210.0,528492.0,30.0,1
40121,31454,31456,2,1,0,0.13357,913177.0,529202.0,913882.0,529221.0,30.0,1
40122,31454,33337,2,1,0,0.14617,913177.0,529202.0,912568.79122,528725.63922,30.0,1
40123,31454,33876,2,1,0,0.13586,913177.0,529202.0,913133.0,529918.0,30.0,1
40124,31454,36289,1,1,0,0.1652,913177.0,529202.0,912305.0,529172.0,30.0,1
40125,31455,3389,1,1,0,0.08457,913210.0,528492.0,913632.0,528638.0,12.0,1
40126,31455,31454,2,1,0,0.13461,913210.0,528492.0,913177.0,529202.0,30.0,1
40127,31455,33337,2,1,0,0.12924,913210.0,528492.0,912568.79122,528725.63922,30.0,1
40128,31455,33898,2,1,0,0.08022,913210.0,528492.0,913441.0,528137.0,30.0,1
40129,31456,3389,1,1,0,0.12014,913882.0,529221.0,913632.0,528638.0,12.0,1
40130,31456,31454,2,1,0,0.13357,913882.0,529221.0,913177.0,529202.0,30.0,1
40131,31456,31460,2,1,0,0.10986,913882.0,529221.0,914462.0,529231.0,30.0,1
40132,31457,21786,1,0,0,0.5171,930155.0,597041.0,930305.0,599767.0,65.0,1
40133,31458,31462,2,1,0,0.0919,914092.0,527935.0,914577.0,527920.0,30.0,1
40134,31458,33898,2,1,0,0.12909,914092.0,527935.0,913441.0,528137.0,30.0,1
40135,31459,3391,1,1,0,0.14554,914415.0,530301.0,915182.0,530348.0,12.0,1
40136,31459,3393,1,1,0,0.14109,914415.0,530301.0,913696.0,530496.0,12.0,1
40137,31459,31338,3,1,0,0.42,914415.0,530301.0,914402.0,531955.0,35.0,1
40138,31459,31453,0,0,1,0.27,914415.0,530301.0,913113.0,530552.0,15.0,1
40139,31459,33877,3,1,0,0.0768,914415.0,530301.0,914449.0,529897.0,35.0,1
40140,31459,37013,0,0,0,0.04,914415.0,530301.0,914418.0,530304.0,2.0,1
40141,31460,30476,3,1,0,0.10571,914462.0,529231.0,914475.0,528673.0,35.0,1
40142,31460,31456,2,1,0,0.10986,914462.0,529231.0,913882.0,529221.0,30.0,1
40143,31460,31463,2,1,0,0.14424,914462.0,529231.0,915223.0,529261.0,30.0,1
40144,31460,33877,3,1,0,0.12616,914462.0,529231.0,914449.0,529897.0,35.0,1
40145,31461,28187,1,0,0,0.02719,914606.0,528217.0,914659.3125,528350.3125,55.0,1
40146,31461,30476,3,1,0,0.08986,914606.0,528217.0,914475.0,528673.0,35.0,1
40147,31461,31462,3,1,0,0.05652,914606.0,528217.0,914577.0,527920.0,30.0,1
40148,31461,33002,1,0,0,0.04262,914606.0,528217.0,914481.93713,528028.94668,45.0,1
40149,31462,31458,2,1,0,0.0919,914577.0,527920.0,914092.0,527935.0,30.0,1
40150,31462,31461,3,1,0,0.05652,914577.0,527920.0,914606.0,528217.0,30.0,1
40151,31462,31464,2,1,0,0.16174,914577.0,527920.0,915429.0,527978.0,30.0,1
40152,31462,31651,3,1,0,0.258,914577.0,527920.0,914568.0,526558.0,30.0,1
40153,31463,3391,1,1,0,0.20602,915223.0,529261.0,915182.0,530348.0,12.0,1
40154,31463,31460,2,1,0,0.14424,915223.0,529261.0,914462.0,529231.0,30.0,1
40155,31463,31466,2,1,0,0.10951,915223.0,529261.0,915798.0,529322.0,30.0,1
40156,31464,3390,1,1,0,0.16253,915429.0,527978.0,915911.0,527268.0,12.0,1
40157,31464,31462,2,1,0,0.16174,915429.0,527978.0,914577.0,527920.0,30.0,1
40158,31464,31469,2,1,0,0.14429,915429.0,527978.0,916190.0,528014.0,30.0,1
40159,31465,3391,1,1,0,0.16962,916029.0,530639.0,915182.0,530348.0,12.0,1
40160,31465,3398,1,1,1,0.22034,916029.0,530639.0,916515.0,531696.0,12.0,1
40161,31465,31472,0,0,1,0.3,916029.0,530639.0,917088.0,530724.0,15.0,1
40162,31465,34417,2,1,0,0.14259,916029.0,530639.0,916065.0,529887.0,30.0,1
40163,31465,34418,2,1,0,0.07284,916029.0,530639.0,916008.0,531023.0,30.0,1
40164,31466,31463,2,1,0,0.10951,915798.0,529322.0,915223.0,529261.0,30.0,1
40165,31466,31468,1,1,0,0.1807,915798.0,529322.0,915842.0,528369.0,35.0,1
40166,31466,33004,1,1,0,0.03505,915798.0,529322.0,915983.02862,529325.57803,30.0,1
40167,31466,34417,2,1,0,0.11835,915798.0,529322.0,916065.0,529887.0,35.0,1
40168,31467,21789,4,0,0,0.5483,930177.0,597072.0,930404.0,599958.0,65.0,1
40169,31468,3400,1,1,0,0.1229,915842.0,528369.0,916468.0,528540.0,12.0,1
40170,31468,31466,1,1,0,0.1807,915842.0,528369.0,915798.0,529322.0,35.0,1
40171,31468,31469,1,1,0,0.09415,915842.0,528369.0,916190.0,528014.0,30.0,1
40172,31469,31464,2,1,0,0.14429,916190.0,528014.0,915429.0,527978.0,30.0,1
40173,31469,31468,1,1,0,0.09415,916190.0,528014.0,915842.0,528369.0,30.0,1
40174,31469,31470,1,1,0,0.07178,916190.0,528014.0,916495.0,527789.0,30.0,1
40175,31470,31469,1,1,0,0.07178,916495.0,527789.0,916190.0,528014.0,30.0,1
40176,31470,31476,2,0,0,0.13047,916495.0,527789.0,917183.0,527754.0,30.0,1
40177,31470,31658,1,1,0,0.19958,916495.0,527789.0,917209.0,527014.0,30.0,1
40178,31471,30453,3,0,0,0.0959,917133.78442,529640.65863,917640.0,529648.0,55.0,1
40179,31471,30455,2,0,0,0.1266,917133.78442,529640.65863,917774.33545,529449.2058,35.0,1
40180,31472,3398,1,1,1,0.2137,917088.0,530724.0,916515.0,531696.0,12.0,1
40181,31472,3399,1,1,0,0.06458,917088.0,530724.0,916750.0,530679.0,12.0,1
40182,31472,31356,2,1,0,0.2511,917088.0,530724.0,917043.0,532049.0,40.0,1
40183,31472,31465,0,0,1,0.3,917088.0,530724.0,916029.0,530639.0,15.0,1
40184,31472,31478,1,1,0,0.0536,917088.0,530724.0,917371.0,530727.0,30.0,1
40185,31472,34529,2,1,0,0.15,917088.0,530724.0,917101.0,529932.0,40.0,1
40186,31473,31474,2,1,0,0.1166,917092.0,529373.0,917124.0,528758.0,40.0,1
40187,31473,33004,1,1,0,0.21025,917092.0,529373.0,915983.02862,529325.57803,30.0,1
40188,31473,34529,2,1,0,0.1059,917092.0,529373.0,917101.0,529932.0,40.0,1
40189,31473,34546,1,1,0,0.1534,917092.0,529373.0,917902.0,529389.0,30.0,1
40190,31474,3403,1,1,0,0.14387,917124.0,528758.0,917880.0,528832.0,12.0,1
40191,31474,31473,2,1,0,0.1166,917124.0,528758.0,917092.0,529373.0,40.0,1
40192,31474,31475,2,1,0,0.126,917124.0,528758.0,917167.0,528094.0,40.0,1
40193,31475,31469,2,0,0,0.18566,917167.0,528094.0,916190.0,528014.0,30.0,1
40194,31475,31474,2,1,0,0.126,917167.0,528094.0,917124.0,528758.0,40.0,1
40195,31475,31476,2,1,0,0.0645,917167.0,528094.0,917183.0,527754.0,40.0,1
40196,31475,37014,0,0,0,0.04,917167.0,528094.0,917170.0,528097.0,2.0,1
40197,31476,31475,2,1,0,0.0645,917183.0,527754.0,917167.0,528094.0,40.0,1
40198,31476,31489,2,0,0,0.23102,917183.0,527754.0,918402.0,527798.0,30.0,1
40199,31476,31658,2,1,0,0.1402,917183.0,527754.0,917209.0,527014.0,40.0,1
40200,31477,30340,4,0,0,0.2807,930113.0,597078.0,930205.0,595599.0,55.0,1
40201,31478,3404,1,1,0,0.06193,917371.0,530727.0,917374.0,531054.0,12.0,1
40202,31478,31472,1,1,0,0.0536,917371.0,530727.0,917088.0,530724.0,30.0,1
40203,31478,31490,1,1,0,0.18282,917371.0,530727.0,918336.0,530751.0,30.0,1
40204,31479,3403,1,1,0,0.13061,917833.0,528144.0,917880.0,528832.0,12.0,1
40205,31479,31475,2,0,0,0.12649,917833.0,528144.0,917167.0,528094.0,30.0,1
40206,31480,31483,1,0,0,0.2632,930138.0,597045.0,930251.0,595660.0,55.0,1
40207,31481,30449,4,0,0,0.2275,917612.0,530997.0,918041.0,529875.0,55.0,1
40208,31481,30459,2,0,0,0.1461,917612.0,530997.0,917550.0,530228.0,55.0,1
40209,31482,30463,4,0,0,0.0474,918133.0,529509.0,918232.0,529279.0,55.0,1
40210,31483,31486,1,0,0,0.3267,930251.0,595660.0,930419.0,593943.0,55.0,1
40211,31484,31680,1,0,0,0.19829,918756.54469,528050.73734,919216.0,527110.0,45.0,1
40212,31485,31691,4,0,0,0.26072,918661.92887,528271.89892,919381.0,527098.0,55.0,1
40213,31486,30336,1,0,0,0.0244,930419.0,593943.0,930333.0,593847.0,55.0,1
40214,31486,31487,1,0,0,0.104,930419.0,593943.0,930308.75,593405.0,55.0,1
40215,31487,31492,1,0,0,0.0712,930308.75,593405.0,930231.0,593037.0,55.0,1
40216,31488,31479,2,0,0,0.10476,918386.0,528157.0,917833.0,528144.0,30.0,1
40217,31488,31489,1,1,0,0.06806,918386.0,528157.0,918402.0,527798.0,30.0,1
40218,31489,31488,1,1,0,0.06806,918402.0,527798.0,918386.0,528157.0,30.0,1
40219,31489,31669,1,1,0,0.13773,918402.0,527798.0,918420.0,527071.0,30.0,1
40220,31489,34547,2,0,0,0.0894,918402.0,527798.0,918874.0,527804.0,30.0,1
40221,31490,3405,1,1,0,0.14969,918336.0,530751.0,918752.0,531423.0,10.0,1
40222,31490,31478,1,1,0,0.18282,918336.0,530751.0,917371.0,530727.0,30.0,1
40223,31490,31493,1,1,0,0.2004,918336.0,530751.0,919394.0,530765.0,30.0,1
40224,31491,31518,2,0,0,0.4635,919138.0,529737.0,921351.0,528692.0,55.0,1
40225,31492,31497,1,0,0,0.2999,930231.0,593037.0,929207.0,591829.0,55.0,1
40226,31493,31490,1,1,0,0.2004,919394.0,530765.0,918336.0,530751.0,30.0,1
40227,31493,31494,1,1,0,0.24605,919394.0,530765.0,919414.0,529466.0,30.0,1
40228,31493,31500,1,1,0,0.07424,919394.0,530765.0,919786.0,530764.0,30.0,1
40229,31493,34891,1,1,0,0.13034,919394.0,530765.0,919276.0,531443.0,30.0,1
40230,31494,31493,1,1,0,0.24605,919414.0,529466.0,919394.0,530765.0,30.0,1
40231,31494,31495,1,1,0,0.15186,919414.0,529466.0,919450.0,528665.0,30.0,1
40232,31494,31501,1,1,0,0.079,919414.0,529466.0,919831.0,529478.0,30.0,1
40233,31494,34546,2,1,0,0.2867,919414.0,529466.0,917902.0,529389.0,30.0,1
40234,31495,3428,1,1,0,0.05269,919450.0,528665.0,919728.0,528676.0,10.0,1
40235,31495,31494,1,1,0,0.15186,919450.0,528665.0,919414.0,529466.0,30.0,1
40236,31495,31496,1,1,0,0.0899,919450.0,528665.0,919475.0,528191.0,30.0,1
40237,31496,31488,2,0,0,0.20635,919475.0,528191.0,918386.0,528157.0,30.0,1
40238,31496,31495,1,1,0,0.0899,919475.0,528191.0,919450.0,528665.0,30.0,1
40239,31496,31498,1,1,0,0.0677,919475.0,528191.0,919493.0,527834.0,30.0,1
40240,31497,31507,1,0,1,1.2209,929207.0,591829.0,924259.0,587697.0,55.0,1
40241,31498,31496,1,1,0,0.0677,919493.0,527834.0,919475.0,528191.0,30.0,1
40242,31498,31504,2,0,0,0.10863,919493.0,527834.0,920066.0,527859.0,30.0,1
40243,31499,3406,1,1,0,0.06936,919792.0,531197.0,920158.0,531184.0,10.0,1
40244,31499,31365,1,1,0,0.17859,919792.0,531197.0,919749.0,532139.0,45.0,1
40245,31499,31500,1,1,0,0.08202,919792.0,531197.0,919786.0,530764.0,45.0,1
40246,31500,31493,1,1,0,0.07424,919786.0,530764.0,919394.0,530765.0,30.0,1
40247,31500,31499,1,1,0,0.08202,919786.0,530764.0,919792.0,531197.0,45.0,1
40248,31500,31501,1,1,0,0.24371,919786.0,530764.0,919831.0,529478.0,45.0,1
40249,31500,31506,1,1,0,0.13434,919786.0,530764.0,920495.0,530742.0,30.0,1
40250,31501,31494,1,1,0,0.079,919831.0,529478.0,919414.0,529466.0,30.0,1
40251,31501,31500,1,1,0,0.24371,919831.0,529478.0,919786.0,530764.0,45.0,1
40252,31501,31502,1,1,0,0.15355,919831.0,529478.0,919866.0,528668.0,45.0,1
40253,31501,31508,1,1,0,0.1299,919831.0,529478.0,920516.0,529517.0,30.0,1
40254,31502,3428,1,1,0,0.02618,919866.0,528668.0,919728.0,528676.0,10.0,1
40255,31502,31501,1,1,0,0.15355,919866.0,528668.0,919831.0,529478.0,45.0,1
40256,31502,33928,1,1,0,0.06581,919866.0,528668.0,919884.0,528321.0,45.0,1
40257,31503,31496,2,0,0,0.10639,920036.0,528220.0,919475.0,528191.0,30.0,1
40258,31503,31504,1,1,0,0.06861,920036.0,528220.0,920066.0,527859.0,45.0,1
40259,31503,33929,1,1,0,0.02312,920036.0,528220.0,920032.0,528342.0,30.0,1
40260,31504,28313,1,1,0,0.05913,920066.0,527859.0,920068.3125,527546.6875,45.0,1
40261,31504,31503,1,1,0,0.06861,920066.0,527859.0,920036.0,528220.0,45.0,1
40262,31504,31510,2,0,0,0.10207,920066.0,527859.0,920604.0,527891.0,30.0,1
40263,31505,3406,1,1,0,0.06192,920484.0,531209.0,920158.0,531184.0,10.0,1
40264,31505,31366,1,1,0,0.1802,920484.0,531209.0,920455.0,532160.0,30.0,1
40265,31505,31506,1,1,0,0.08847,920484.0,531209.0,920495.0,530742.0,30.0,1
40266,31506,31500,1,1,0,0.13434,920495.0,530742.0,919786.0,530764.0,30.0,1
40267,31506,31505,1,1,0,0.08847,920495.0,530742.0,920484.0,531209.0,30.0,1
40268,31506,31508,1,1,0,0.23204,920495.0,530742.0,920516.0,529517.0,30.0,1
40269,31507,31517,1,0,0,0.2195,924259.0,587697.0,923613.0,586735.0,55.0,1
40270,31508,31501,1,1,0,0.1299,920516.0,529517.0,919831.0,529478.0,30.0,1
40271,31508,31506,1,1,0,0.23204,920516.0,529517.0,920495.0,530742.0,30.0,1
40272,31508,31509,1,1,0,0.24508,920516.0,529517.0,920588.0,528225.0,30.0,1
40273,31508,33930,1,1,0,0.1221,920516.0,529517.0,921160.0,529541.0,30.0,1
40274,31509,31503,2,0,0,0.10455,920588.0,528225.0,920036.0,528220.0,30.0,1
40275,31509,31508,1,1,0,0.24508,920588.0,528225.0,920516.0,529517.0,30.0,1
40276,31509,31510,1,1,0,0.06333,920588.0,528225.0,920604.0,527891.0,30.0,1
40277,31510,31509,1,1,0,0.06333,920604.0,527891.0,920588.0,528225.0,30.0,1
40278,31510,31512,2,0,0,0.02595,920604.0,527891.0,920741.0,527888.0,30.0,1
40279,31510,33910,1,1,0,0.06819,920604.0,527891.0,920609.0,527531.0,30.0,1
40280,31511,31509,2,0,0,0.02725,920731.0,528241.0,920588.0,528225.0,30.0,1
40281,31511,31512,1,1,0,0.06688,920731.0,528241.0,920741.0,527888.0,30.0,1
40282,31512,31511,1,1,0,0.06688,920741.0,527888.0,920731.0,528241.0,30.0,1
40283,31512,31520,2,0,0,0.12626,920741.0,527888.0,921407.0,527918.0,30.0,1
40284,31512,34504,2,1,0,0.16649,920741.0,527888.0,920784.0,527010.0,30.0,1
40285,31513,31373,2,1,0,0.2717,921134.0,530763.0,921094.0,532197.0,30.0,1
40286,31513,31514,3,0,0,0.1537,921134.0,530763.0,921155.0,529952.0,30.0,1
40287,31513,31522,1,1,0,0.14785,921134.0,530763.0,921914.0,530795.0,30.0,1
40288,31514,31524,1,1,0,0.14632,921155.0,529952.0,921927.0,529981.0,30.0,1
40289,31514,33930,3,0,0,0.0778,921155.0,529952.0,921160.0,529541.0,30.0,1
40290,31515,31516,3,0,0,0.08758,921333.0,529551.0,921353.0,529089.0,30.0,1
40291,31515,33930,1,1,0,0.0328,921333.0,529551.0,921160.0,529541.0,30.0,1
40292,31515,34053,1,1,0,0.0474,921333.0,529551.0,921583.0,529559.0,30.0,1
40293,31516,3427,1,1,0,0.04825,921353.0,529089.0,921607.0,529069.0,10.0,1
40294,31516,31519,3,0,0,0.15566,921353.0,529089.0,921391.0,528268.0,30.0,1
40295,31517,30346,1,0,0,0.018,923613.0,586735.0,923532.0,586685.0,55.0,1
40296,31517,31527,2,0,0,0.0995,923613.0,586735.0,923313.0,586304.0625,55.0,1
40297,31518,31521,3,0,0,0.05781,921351.0,528692.0,921638.0,528588.0,55.0,1
40298,31519,31511,2,0,0,0.1251,921391.0,528268.0,920731.0,528241.0,30.0,1
40299,31519,31520,3,0,0,0.06636,921391.0,528268.0,921407.0,527918.0,30.0,1
40300,31520,31531,2,0,0,0.10404,921407.0,527918.0,921956.0,527937.0,30.0,1
40301,31520,34503,3,0,0,0.13342,921407.0,527918.0,921433.0,527214.0,30.0,1
40302,31521,31529,3,0,0,0.06175,921638.0,528588.0,921964.0,528591.0,55.0,1
40303,31522,31513,1,1,0,0.14785,921914.0,530795.0,921134.0,530763.0,30.0,1
40304,31522,31532,1,1,0,0.04782,921914.0,530795.0,922166.0,530811.0,30.0,1
40305,31523,3419,1,1,0,0.04774,921916.0,530403.0,922168.0,530408.0,10.0,1
40306,31523,31522,3,0,0,0.07424,921916.0,530403.0,921914.0,530795.0,30.0,1
40307,31524,31514,1,1,0,0.14632,921927.0,529981.0,921155.0,529952.0,30.0,1
40308,31524,31523,3,0,0,0.07995,921927.0,529981.0,921916.0,530403.0,30.0,1
40309,31524,31533,1,1,0,0.05023,921927.0,529981.0,922192.0,529992.0,30.0,1
40310,31524,37723,0,0,0,0.04,921927.0,529981.0,921924.0,529978.0,2.0,1
40311,31525,31524,3,0,0,0.07741,921903.0,529573.0,921927.0,529981.0,30.0,1
40312,31525,34053,1,1,0,0.0607,921903.0,529573.0,921583.0,529559.0,30.0,1
40313,31525,34509,1,1,0,0.0545,921903.0,529573.0,922191.0,529576.0,30.0,1
40314,31526,3427,1,1,0,0.05909,921919.0,529069.0,921607.0,529069.0,10.0,1
40315,31526,31525,3,0,0,0.0955,921919.0,529069.0,921903.0,529573.0,30.0,1
40316,31527,31537,1,0,0,0.0576,923313.0,586304.0625,923181.0,586030.0,55.0,1
40317,31528,30470,2,0,0,0.10682,921927.0,528649.0,921367.0,528716.0,55.0,1
40318,31528,31526,3,0,0,0.07956,921927.0,528649.0,921919.0,529069.0,30.0,1
40319,31529,31541,2,0,0,0.09811,921964.0,528591.0,922482.0,528585.0,45.0,1
40320,31529,31552,2,0,0,0.18906,921964.0,528591.0,922959.0,528671.0,55.0,1
40321,31530,31519,2,0,0,0.10254,921932.0,528289.0,921391.0,528268.0,30.0,1
40322,31530,31528,3,0,0,0.06819,921932.0,528289.0,921927.0,528649.0,30.0,1
40323,31531,31530,3,0,0,0.06682,921956.0,527937.0,921932.0,528289.0,30.0,1
40324,31531,31543,2,0,0,0.10365,921956.0,527937.0,922503.0,527955.0,30.0,1
40325,31532,3419,1,1,0,0.07633,922166.0,530811.0,922168.0,530408.0,10.0,1
40326,31532,31522,1,1,0,0.04782,922166.0,530811.0,921914.0,530795.0,30.0,1
40327,31532,31534,1,1,0,0.05341,922166.0,530811.0,922447.0,530835.0,30.0,1
40328,31533,3419,1,1,0,0.07892,922192.0,529992.0,922168.0,530408.0,10.0,1
40329,31533,31524,1,1,0,0.05023,922192.0,529992.0,921927.0,529981.0,30.0,1
40330,31533,31536,1,1,0,0.05265,922192.0,529992.0,922470.0,529993.0,30.0,1
40331,31534,31376,2,1,0,0.2679,922447.0,530835.0,922409.0,532249.0,30.0,1
40332,31534,31532,1,1,0,0.05341,922447.0,530835.0,922166.0,530811.0,30.0,1
40333,31534,31535,2,1,0,0.08845,922447.0,530835.0,922452.0,530368.0,30.0,1
40334,31535,3419,1,1,0,0.05432,922452.0,530368.0,922168.0,530408.0,10.0,1
40335,31535,31534,2,1,0,0.08845,922452.0,530368.0,922447.0,530835.0,30.0,1
40336,31535,31536,2,1,0,0.0711,922452.0,530368.0,922470.0,529993.0,30.0,1
40337,31535,31546,1,1,0,0.10247,922452.0,530368.0,922993.0,530376.0,30.0,1
40338,31536,31533,1,1,0,0.05265,922470.0,529993.0,922192.0,529992.0,30.0,1
40339,31536,31535,2,1,0,0.0711,922470.0,529993.0,922452.0,530368.0,30.0,1
40340,31536,31538,2,1,0,0.08072,922470.0,529993.0,922457.0,529567.0,30.0,1
40341,31536,31548,1,1,0,0.10229,922470.0,529993.0,923010.0,530002.0,30.0,1
40342,31537,31547,1,0,0,0.1261,923181.0,586030.0,922845.0,585455.0,55.0,1
40343,31538,31536,1,1,0,0.08072,922457.0,529567.0,922470.0,529993.0,30.0,1
40344,31538,31539,2,1,0,0.09152,922457.0,529567.0,922471.0,529084.0,30.0,1
40345,31538,31544,1,1,0,0.0485,922457.0,529567.0,922712.0,529541.0,30.0,1
40346,31538,34509,1,1,0,0.0504,922457.0,529567.0,922191.0,529576.0,30.0,1
40347,31539,31526,2,0,0,0.10458,922471.0,529084.0,921919.0,529069.0,30.0,1
40348,31539,31538,1,1,0,0.09152,922471.0,529084.0,922457.0,529567.0,30.0,1
40349,31539,31540,2,1,0,0.075,922471.0,529084.0,922474.0,528688.0,30.0,1
40350,31540,31528,2,0,0,0.10386,922474.0,528688.0,921927.0,528649.0,30.0,1
40351,31540,31539,2,1,0,0.075,922474.0,528688.0,922471.0,529084.0,30.0,1
40352,31540,31541,3,0,0,0.01957,922474.0,528688.0,922482.0,528585.0,30.0,1
40353,31541,31542,3,0,0,0.05172,922482.0,528585.0,922489.0,528312.0,30.0,1
40354,31541,31553,3,0,0,0.09427,922482.0,528585.0,922977.0,528637.0,30.0,1
40355,31542,31530,2,0,0,0.10558,922489.0,528312.0,921932.0,528289.0,30.0,1
40356,31542,31543,3,0,0,0.06767,922489.0,528312.0,922503.0,527955.0,30.0,1
40357,31542,37727,0,0,0,0.04,922489.0,528312.0,922486.0,528309.0,2.0,1
40358,31542,37732,0,0,0,0.04,922489.0,528312.0,922486.0,528315.0,2.0,1
